-2.754125606533671528e-02;6.063238316685667581e-03;1.139924444538848065e-02;2.274965302557239999e-02
-2.143803849638888787e-02;5.381164772252714813e-03;1.479172943856387531e-03;1.323754883762554187e-02
-1.780862072315083852e-02;7.037344547533567161e-03;2.627232187982979621e-03;1.007059275999522621e-02
-9.395852592405091672e-03;6.072788878483479508e-03;4.684331268677561014e-03;8.117119828432450140e-03
5.588387337626649049e-05;1.288927795745968725e-03;-1.722767812016980614e-03;-1.273636044907672064e-03
6.969367019443683392e-03;1.144852208412000787e-03;-3.977619701700373968e-03;-4.531858721107952584e-03
2.990919624142350085e-03;-1.371607731150632607e-02;-1.088951959955530152e-02;-1.571669018178209129e-02
1.991788591627723093e-02;-1.529901908883008442e-02;-9.028743297205913190e-03;-1.179207322570447088e-02
1.342794720330478357e-02;-6.455147791588089837e-03;-4.032420518860760882e-03;-3.456424604662551841e-03
-2.460058099741153806e-04;-5.234820927440808451e-03;4.108999297278272643e-03;8.813289389208686306e-03
-3.850653409565489918e-03;1.878042002403800155e-04;1.469469164489698712e-03;1.021400440453046517e-02
-1.014748691314061244e-02;-6.515311223661585105e-03;-2.681194778309156299e-03;1.744750063365988011e-03
-4.539417454509439218e-03;7.090511043958567551e-03;-2.495597229790216375e-03;1.216420869462245952e-02
-9.740847485152788129e-03;4.419622382058598954e-03;-5.343605401393948864e-03;8.291174986757252410e-03
-9.012655452466454553e-03;-3.371388853896508091e-03;-7.000346974427597811e-03;2.152870594520264920e-03
-1.672009070118438579e-04;-3.945137577083435328e-03;-9.304994574019056705e-03;-3.496976187910764804e-03
1.330838642700238848e-02;-6.618835227747269824e-03;-1.341122542182299725e-02;-1.718318660670542855e-02
2.159592473139464175e-02;-1.795504564654203106e-02;-8.588855656756509693e-03;-9.940796412629817475e-03
1.399245179983176803e-02;-2.181399068401080471e-03;1.364361912191309817e-03;-2.129407240004733363e-03
-8.599836249197818222e-03;5.653381319750053549e-03;4.602870594520296933e-03;1.476124648828939720e-02
-1.929365647391681829e-02;1.058264587541916935e-02;5.523503893805257157e-03;1.573116477225276061e-02
-3.455193022264009539e-02;3.882288367758332699e-03;1.680491349543955862e-02;3.388989817368268098e-02
-2.884702726043383153e-02;4.073912473989031030e-03;1.405373148146280091e-03;1.921819235141513510e-02
-2.620356454337553417e-02;9.586527387165921787e-03;7.683514108309944142e-03;2.917289102352941393e-02
